ID_Transacao,Data,Valor,ID_Cliente,Anomalia
33737,2024-04-10T21:07:10.290Z,93010.35457427343,7492,true
91342,2023-10-02T04:07:25.347Z,95727.23365461896,7592,true
48548,2023-10-13T13:52:25.829Z,95719.86459097212,9894,true
88925,2024-09-12T03:22:11.593Z,84879.14550397146,5194,true
55244,2024-12-14T00:50:13.254Z,84890.93844470294,8153,true
48000,2023-11-16T21:10:44.984Z,94153.10614110093,6229,true
37634,2023-09-19T04:14:22.024Z,70775.69368538616,3925,true
52045,2023-11-02T00:09:37.348Z,89027.48877411988,2023,true
70537,2023-09-27T17:15:39.186Z,74737.58190217295,2408,true
33683,2023-01-01T17:15:58.788Z,57444.0817704654,9324,true
25454,2024-01-13T20:48:32.273Z,74633.71169410969,4816,true
79947,2024-02-13T14:10:30.476Z,51809.84010532095,7949,true
32065,2023-02-01T21:21:28.698Z,90482.83492438823,9930,true
29081,2023-05-20T17:13:22.206Z,93145.55939771116,8862,true
14807,2024-05-22T05:44:26.411Z,61453.22323997392,1444,true
20667,2024-11-21T13:59:33.699Z,86186.5181617802,3735,true
40079,2023-11-18T07:50:47.999Z,93843.16380395752,1713,true
25625,2024-10-09T02:25:34.692Z,90016.25215709742,5489,true
29290,2023-09-22T16:26:26.262Z,88756.90015133945,8652,true
76842,2024-01-24T11:01:53.671Z,67106.40665341052,7381,true
71352,2024-08-15T09:58:29.734Z,82325.57820488393,7621,true
61447,2023-02-17T09:02:49.430Z,56501.99055486775,4593,true
40894,2024-01-07T16:43:24.602Z,96381.81649388274,8669,true
52456,2023-05-25T15:39:20.224Z,89436.58120321142,6664,true
69670,2023-10-11T14:37:13.945Z,55148.30922812989,7328,true
15290,2024-06-05T06:47:58.419Z,77365.49497984261,8901,true
47123,2023-01-06T06:45:39.597Z,64608.290142432335,6040,true
90945,2024-03-19T18:37:57.650Z,86937.2997899247,4619,true
62140,2024-07-01T04:01:51.250Z,58466.537240194935,5025,true
24766,2023-12-26T22:20:12.028Z,56789.68770514127,8892,true
43276,2023-02-05T05:57:37.038Z,61122.263730014325,3992,true
85858,2024-11-04T04:01:52.405Z,60370.5210173762,1040,true
80195,2024-09-08T06:52:36.044Z,82239.26064837907,2172,true
45877,2023-07-15T02:31:39.265Z,65891.82417309628,5926,true
64448,2024-09-21T10:05:28.114Z,99875.10918153133,9160,true
64398,2023-07-13T17:38:18.164Z,58315.84965210011,8448,true
35986,2024-06-16T23:15:04.533Z,82202.2954001075,7248,true
53100,2023-05-11T14:37:31.462Z,76729.10103232485,1450,true
71843,2024-08-28T13:50:57.087Z,61538.791108711746,6498,true
95095,2023-08-24T11:16:57.330Z,84365.52649214274,2346,true
72535,2024-02-01T07:14:42.207Z,81158.50415800602,7428,true
97746,2023-07-01T23:09:07.680Z,54436.542774379894,6584,true
61490,2024-12-22T20:45:51.393Z,65468.704744217466,4571,true
12355,2023-01-04T02:26:12.196Z,62163.866321804846,2404,true
91155,2023-06-25T08:10:42.386Z,91883.95369069395,2076,true
68296,2023-03-05T00:35:10.298Z,98437.3498977331,6754,true
26308,2024-11-06T23:40:40.507Z,77765.49225614757,2128,true
53347,2023-10-22T01:20:23.736Z,67653.89878453538,1137,true
53658,2023-03-21T13:53:45.614Z,88092.63251593811,5823,true
42384,2024-02-13T00:13:29.403Z,57353.88274750139,2125,true
86613,2023-01-06T05:04:21.042Z,50944.19229455288,7970,true
13684,2023-04-18T02:19:43.883Z,80211.9249852834,3269,true
59407,2024-07-14T10:43:05.397Z,64120.64764916601,3246,true
59523,2023-03-13T16:34:56.771Z,55913.12358909694,6366,true
22001,2024-07-22T21:34:10.993Z,80195.4560651379,8439,true
25724,2024-03-05T13:11:34.391Z,62862.72418801757,7919,true
28036,2024-09-20T22:07:00.754Z,94480.48721383905,6070,true
15750,2024-11-18T00:08:11.879Z,78023.49798816856,3562,true
72877,2024-07-21T21:08:07.893Z,80902.590133464,3549,true
79989,2023-10-23T02:01:27.023Z,94700.13302731422,8957,true
94524,2023-11-09T10:21:10.891Z,90275.53104152836,1605,true
77833,2023-06-26T14:25:53.965Z,63243.76435640046,1800,true
25824,2023-01-13T20:12:12.920Z,69536.07904449414,2699,true
20761,2024-04-18T11:53:26.801Z,65401.98818482548,9540,true
55440,2024-10-27T02:55:52.901Z,96713.20999463214,8358,true
52701,2023-11-28T05:35:41.651Z,97610.93266491029,8389,true
17984,2023-02-05T09:14:29.018Z,55649.67569087376,1585,true
50298,2024-07-11T00:14:25.663Z,61385.508726773645,2327,true
44590,2023-08-21T15:42:18.402Z,54477.563294996915,2944,true
93529,2024-07-29T08:06:28.193Z,87936.16602561637,1370,true
75663,2023-08-27T20:39:40.852Z,54957.12978528028,9791,true
26499,2024-04-15T18:08:21.566Z,98705.32983488837,6263,true
69762,2023-09-02T06:10:19.079Z,99215.47723345582,3256,true
44300,2023-02-03T21:16:39.520Z,96053.84386642936,5686,true
62484,2024-07-14T10:58:10.023Z,68014.68967514893,6146,true
75646,2023-03-19T12:10:24.974Z,61100.54595790597,5349,true
90978,2024-04-03T03:58:00.922Z,65033.186687860245,9907,true
66975,2023-09-30T19:09:32.428Z,84451.51618141145,7687,true
94136,2024-11-25T15:30:35.771Z,66393.35668324627,7957,true
38253,2024-09-21T05:53:51.353Z,52978.21507907302,9246,true
73534,2023-05-25T18:28:13.421Z,75264.74807188746,3446,true
42794,2023-07-24T03:02:20.663Z,98477.09032537794,9712,true
37421,2023-11-27T02:24:21.313Z,55769.9156852616,2248,true
62054,2024-12-07T06:27:53.383Z,63151.90386058825,7015,true
91290,2024-10-14T07:17:48.927Z,91993.83960176226,9544,true
68321,2024-11-25T00:13:20.365Z,78803.87837911498,7632,true
89029,2024-03-12T13:01:53.663Z,60611.66150076368,4341,true
84882,2024-11-30T16:23:03.076Z,92653.86804439616,6696,true
64860,2024-11-10T14:55:03.935Z,64769.58861433361,2565,true
89916,2023-09-22T14:44:48.477Z,90675.96394579698,4135,true
36850,2023-06-19T06:11:14.949Z,88709.86098277156,1884,true
75066,2024-12-14T02:49:59.495Z,60279.71395586221,4561,true
24587,2024-08-12T06:14:30.455Z,91365.26769622651,6844,true
72150,2024-11-14T23:57:10.370Z,97263.02398500168,6060,true
61323,2023-01-24T12:22:26.392Z,59759.486543706196,7070,true
78299,2023-05-19T09:11:26.932Z,99724.43019288829,6351,true
85400,2024-09-07T21:56:58.151Z,55084.75146854233,6976,true
59789,2023-08-28T10:14:01.864Z,88894.88119181577,8118,true
40828,2023-04-13T23:07:59.256Z,52209.83336990517,4663,true
66073,2024-11-29T10:19:11.530Z,77054.08333403409,3886,true
22412,2024-03-13T10:45:45.412Z,71102.21832357971,9156,true
60544,2023-06-27T04:58:05.287Z,63301.53812932536,3027,true
49760,2023-02-11T11:48:33.345Z,61715.93215097871,2919,true
38461,2023-08-30T09:59:03.280Z,51598.59089549308,3626,true
48875,2023-04-27T07:19:08.066Z,78432.9951191286,3518,true
40987,2023-07-11T01:33:23.295Z,82038.47218984546,8369,true
41027,2024-03-15T08:18:07.291Z,85623.71700047587,3530,true
28060,2024-03-25T02:30:22.415Z,95191.90723385909,5152,true
39411,2023-03-26T05:58:14.894Z,53198.79243465151,2271,true
14224,2024-03-27T16:56:41.531Z,92733.85368807908,7194,true
96579,2024-10-07T10:25:45.288Z,55142.2666120391,8524,true
40273,2024-03-07T23:27:06.895Z,90617.69324106417,4880,true
55333,2023-11-14T23:52:53.958Z,81622.14322483276,1358,true
26586,2023-11-01T10:13:30.073Z,51650.184729208246,3464,true
21319,2024-10-27T11:03:13.291Z,86314.18422174035,5959,true
90756,2024-02-06T06:55:22.436Z,86753.66023406034,1100,true
23490,2024-08-10T20:58:42.265Z,50842.17625142205,9140,true
66692,2024-07-18T23:32:46.302Z,55218.0079559321,8599,true
46546,2023-07-30T02:38:38.978Z,67809.79342818969,1423,true
29752,2024-04-17T03:06:13.001Z,93188.12512209022,5179,true
97572,2024-06-25T18:22:05.175Z,96742.12689644012,6228,true
26580,2023-03-13T05:18:19.207Z,86139.19798955835,4140,true
32912,2023-06-13T06:42:49.208Z,60641.14115047338,2605,true
30117,2023-08-26T11:19:00.122Z,90932.74922659995,4308,true
89163,2023-04-16T12:18:08.686Z,99712.0578686683,8586,true
81429,2024-01-03T14:33:38.730Z,85728.19705117072,6774,true
53145,2024-01-21T11:08:56.423Z,78907.57849703572,2992,true
98068,2023-08-13T01:46:20.319Z,56168.59903772064,6195,true
18385,2023-04-24T11:40:29.214Z,81119.91611726345,1625,true
97154,2023-07-14T11:59:06.246Z,63934.892883733926,4750,true
26295,2024-09-05T11:27:43.896Z,69236.9888105791,3341,true
18133,2024-04-08T09:28:25.050Z,94168.08754584425,8179,true
33152,2024-12-07T08:30:59.301Z,50666.20700576809,5958,true
55240,2024-09-08T13:21:29.765Z,60494.76663341191,2013,true
78783,2024-04-20T13:51:13.919Z,57556.26437245567,4243,true
30039,2023-12-29T06:53:57.266Z,68973.21680369902,2258,true
12528,2023-04-09T06:22:39.022Z,57615.05903890349,7235,true
13603,2023-08-07T14:24:24.966Z,92930.59902765306,3457,true
21678,2023-10-29T04:30:20.561Z,84536.04784777711,6298,true
25251,2023-07-15T12:13:03.100Z,59119.31650709493,6540,true
28519,2024-02-15T23:56:46.617Z,65946.04742843904,4541,true
22976,2023-06-23T09:46:26.986Z,98041.42531497055,4330,true
23715,2024-07-01T00:20:18.713Z,76872.00344361628,8730,true
67022,2024-12-11T01:24:31.960Z,69452.40955099426,2255,true
52508,2024-05-04T01:17:15.042Z,77662.14475901805,5365,true
13931,2023-06-14T17:33:56.083Z,99094.57773173496,6073,true
48294,2024-10-18T14:51:29.459Z,63800.31738087708,3954,true
33476,2024-08-16T11:24:21.990Z,51020.812586461456,6600,true
34200,2023-06-29T13:23:19.570Z,88324.53806264515,5438,true
49348,2024-08-12T22:52:58.362Z,52031.61241702782,6598,true
37616,2024-10-07T15:17:53.868Z,93514.11657868436,8877,true
47201,2024-07-25T18:47:32.857Z,69159.36038097911,9900,true
75744,2024-07-24T17:48:35.396Z,88816.10857163515,4971,true
95083,2024-01-05T02:00:20.829Z,86437.10351386922,6633,true
45166,2024-05-02T20:14:43.251Z,67940.8211495819,7211,true
50854,2024-04-24T07:03:57.211Z,98253.66859637751,2995,true
99613,2023-03-19T03:13:47.120Z,72859.1984060817,1371,true
36037,2023-01-27T01:39:43.647Z,87485.25965386778,1392,true
77211,2024-05-17T02:22:32.787Z,53516.053063937754,2258,true
81548,2024-09-23T16:07:22.023Z,83501.5763390467,7329,true
44309,2023-10-04T01:34:33.010Z,61881.76398941551,8372,true
14180,2024-10-15T13:01:47.419Z,97443.58101274475,1907,true
99822,2024-08-18T20:34:33.142Z,61528.072912206815,5888,true
38574,2024-02-12T11:41:26.337Z,95492.92559612247,2742,true
10213,2023-07-23T22:13:28.324Z,82456.77536563149,7650,true
63718,2024-07-07T07:06:11.134Z,55470.4649906158,8288,true
57909,2023-11-11T03:19:10.956Z,95497.92618056657,8840,true
97266,2024-07-26T15:15:13.238Z,50056.73037729608,4660,true
66675,2024-12-30T13:58:54.464Z,63178.74825611279,4613,true
71344,2023-07-24T19:00:31.929Z,72498.94311192822,9675,true
45681,2024-11-29T21:42:39.941Z,73355.48872270144,5261,true
98855,2023-08-04T13:50:05.165Z,64467.23289631838,3269,true
50297,2023-07-13T09:19:58.624Z,92012.79107063421,5002,true
14397,2024-12-18T00:17:49.018Z,94516.6300376599,2659,true
40928,2023-05-15T05:51:47.296Z,62805.63480818976,9845,true
53325,2023-06-18T11:47:51.161Z,73604.6056168342,6581,true
24624,2024-04-04T23:20:34.957Z,55695.745766941174,2058,true
56099,2024-12-26T09:36:03.703Z,68701.05514281774,2183,true
19568,2024-09-16T05:01:09.698Z,53898.93313292907,5534,true
34601,2024-08-12T20:30:47.781Z,61972.78287755109,5694,true
27997,2024-12-14T20:02:42.129Z,84677.95211158977,2918,true
37878,2023-07-04T14:38:35.507Z,73198.05804575015,2669,true
34242,2023-09-24T03:18:18.079Z,91516.52259282021,1713,true
19834,2024-08-28T20:17:47.892Z,61977.35628784388,1468,true
32855,2024-10-08T16:41:54.230Z,73960.77750648302,6457,true
47385,2023-05-23T10:31:19.254Z,64737.067340437716,6907,true
85039,2024-04-10T00:38:22.418Z,90557.87449117107,6875,true
31394,2024-06-27T04:15:36.294Z,89019.29139160481,7806,true
17333,2023-02-27T10:18:46.265Z,68865.33678002992,7224,true
57516,2023-08-24T23:29:55.286Z,60098.7307042148,8753,true
18658,2023-03-09T05:59:31.514Z,53905.106435867856,8373,true
97326,2023-11-22T13:30:34.501Z,99936.430656496,3231,true
68600,2024-01-10T19:30:30.821Z,79506.56750086439,8038,true
71015,2024-11-27T13:13:19.831Z,84440.12954252647,4846,true
31037,2024-06-16T06:12:21.872Z,55527.23826366262,2912,true
55669,2024-09-13T16:11:59.219Z,57149.53115531679,5057,true
90029,2023-06-02T22:35:56.700Z,72545.06152045769,7380,true
31869,2023-11-27T14:27:33.794Z,90668.20429240598,3143,true
82232,2023-04-04T12:07:29.868Z,76008.66358218838,8107,true
86503,2024-05-10T19:47:16.745Z,99426.46230870356,8249,true
71292,2023-04-28T09:03:21.215Z,87537.94172988216,9625,true
75668,2024-12-15T00:54:19.867Z,75401.8900757722,6310,true
45660,2023-02-06T02:11:43.671Z,90349.05026487692,2512,true
99654,2023-12-10T02:24:14.949Z,54089.45708803943,2807,true
90179,2024-05-29T19:45:29.281Z,68602.7604913207,6793,true
88736,2023-01-12T17:48:10.386Z,82668.903073951,4960,true
19849,2024-11-22T17:12:25.656Z,96875.30637872603,9814,true
91839,2023-09-11T14:38:36.032Z,83400.46668468163,9439,true
72558,2024-04-26T03:48:50.695Z,65941.33260258895,3133,true
79243,2024-03-12T04:57:06.349Z,93582.66791687059,7062,true
76068,2023-10-11T14:43:42.834Z,61545.37158644636,4941,true
55988,2023-10-31T11:44:49.969Z,78286.55358213822,4418,true
58105,2024-12-30T20:52:43.037Z,90733.38536919391,7655,true
12344,2023-04-13T15:44:21.740Z,59094.53828231493,3214,true
69638,2024-01-07T08:51:55.921Z,72916.83063315031,4373,true
57837,2023-08-02T21:17:10.491Z,79361.47602728469,6681,true
34528,2024-11-23T00:15:28.110Z,57194.6154133368,1327,true
24047,2024-08-03T15:07:54.523Z,85813.57595254085,8127,true
71025,2023-11-01T23:14:14.241Z,93119.6084398068,6448,true
25190,2024-07-08T16:05:28.670Z,62345.40538411314,7888,true
90892,2024-08-10T05:08:49.807Z,76644.486785044,9608,true
73953,2023-09-14T05:07:20.490Z,99550.53141041499,8210,true
32391,2023-05-16T04:55:10.176Z,60526.06675871327,4847,true
22709,2024-04-03T13:00:33.274Z,91624.16391457459,3450,true
41993,2023-06-18T11:58:19.530Z,81114.00415206596,7518,true
40457,2023-10-29T03:09:42.278Z,88645.59390011613,7224,true
53780,2024-04-03T00:15:02.162Z,80206.18598714055,2826,true
34175,2023-11-15T12:45:49.683Z,61540.37832961231,4250,true
22964,2024-06-09T09:16:40.953Z,64011.09107352508,8307,true
85490,2024-07-01T04:22:10.337Z,56125.356756319874,1187,true
81828,2023-10-21T10:36:02.571Z,53261.99718206623,4677,true
21592,2024-06-30T17:45:45.842Z,60856.37772688731,1945,true
67054,2023-01-07T23:19:31.646Z,65604.39285109514,1409,true
84097,2023-07-20T01:25:51.979Z,90040.8173123436,1435,true
48403,2023-01-06T08:45:07.269Z,93881.08738625984,6439,true
51339,2024-09-09T18:32:35.683Z,93082.80104782822,4352,true
28583,2024-08-03T20:36:43.274Z,76889.72709784939,8158,true
63903,2023-02-23T05:55:50.852Z,72684.10603618217,2393,true
20111,2023-04-13T05:10:22.905Z,68581.3425286108,3202,true
15381,2023-11-02T23:08:50.029Z,51760.59592068459,9703,true
54219,2024-02-16T00:09:39.763Z,63029.65276349895,7441,true
87794,2023-11-18T03:09:43.564Z,63036.4595553259,1939,true
74627,2023-02-17T14:09:00.452Z,94004.68326194942,4328,true
57912,2023-04-12T11:10:23.146Z,84246.22691792937,4303,true
88627,2023-06-29T00:58:36.063Z,77021.43585532198,9721,true
30648,2023-12-04T10:05:33.498Z,95890.67737250446,2152,true
69618,2023-09-27T01:59:54.286Z,89680.1164887948,2040,true
31292,2024-12-22T06:14:18.681Z,59453.520592876404,6386,true
37565,2024-09-28T11:55:16.419Z,57233.09369295834,1083,true
47505,2023-06-17T06:20:30.913Z,58491.93671874971,5383,true
98512,2024-07-07T19:24:44.773Z,67046.42754661966,2540,true
54355,2024-12-10T05:49:05.476Z,71124.72723845264,3763,true
19237,2024-07-26T07:25:07.055Z,92694.64444721615,8881,true
18161,2023-05-27T06:51:35.117Z,75383.73259214827,6204,true
21834,2023-11-20T01:50:53.256Z,86690.84910088536,5042,true
44812,2023-04-01T20:08:56.681Z,94312.34085983013,5512,true
83617,2024-10-23T21:20:12.245Z,50196.03114167409,5268,true
42464,2023-03-17T09:16:23.823Z,55738.42648870295,1532,true
27574,2023-05-31T16:54:50.401Z,73290.51559239473,6564,true
82448,2024-08-23T18:40:20.756Z,59470.80475862374,9245,true
93374,2023-02-18T10:06:48.465Z,80351.07909268413,2206,true
87032,2023-08-27T00:22:12.458Z,91686.15554995512,6179,true
26100,2023-10-28T00:51:04.684Z,81886.12811938977,8792,true
62781,2024-03-16T06:14:44.995Z,51113.622264685386,7961,true
70511,2023-07-30T13:22:11.312Z,56489.25695179093,8899,true
19558,2023-10-18T05:19:00.945Z,65077.50221374826,1585,true
14712,2023-07-15T21:42:12.326Z,96391.0602719038,5250,true
98285,2023-04-16T19:56:39.593Z,76290.43189494347,2367,true
37866,2023-01-21T17:59:43.107Z,64858.48146467722,1597,true
82072,2024-09-04T19:51:07.309Z,88820.15200901905,3711,true
56107,2023-08-11T05:39:48.203Z,87216.37795079447,1473,true
81462,2024-03-25T01:30:27.468Z,93585.564066428,9231,true
58160,2023-11-02T18:42:17.403Z,70530.96669184923,7421,true
21722,2023-08-19T12:51:03.163Z,95059.4326220876,9042,true
10190,2023-09-20T00:46:52.943Z,63993.17944939695,9225,true
99978,2024-07-06T01:34:30.025Z,66564.82189552802,9166,true
18066,2024-01-12T01:49:06.038Z,62264.71806003492,1911,true
44335,2024-08-13T06:06:30.727Z,70969.101202817,1694,true
73805,2023-08-14T08:25:10.282Z,97065.5416865088,2779,true
89041,2023-03-03T16:55:06.785Z,81066.7829932431,4128,true
51609,2024-12-17T18:09:01.901Z,70334.2340211766,6700,true
14855,2024-11-12T13:18:33.779Z,73292.25873275458,7881,true
71434,2023-02-04T09:07:17.411Z,78449.76857575752,4202,true
17378,2024-04-24T18:34:31.339Z,97979.36802621133,3173,true
85882,2023-05-29T03:05:35.922Z,60537.54617523067,1864,true
47201,2023-02-16T13:24:12.112Z,72824.4415018273,2279,true
26101,2023-12-28T14:30:03.043Z,60757.89148534626,7984,true
37659,2023-02-25T05:26:30.183Z,93229.2143257398,1221,true
95721,2023-11-12T06:24:02.464Z,78434.23457245363,5939,true
11255,2023-07-05T14:12:31.880Z,50695.80008435001,4922,true
33298,2024-12-09T19:33:36.067Z,69295.82956641333,7818,true
18764,2023-02-05T22:42:12.844Z,54605.16695639759,6503,true
87865,2023-12-24T09:58:46.817Z,99216.37159336393,8875,true
82557,2024-01-14T18:20:29.238Z,64166.366436760516,5220,true
37334,2023-12-05T04:12:03.686Z,93435.38281299727,9660,true
57301,2023-11-22T20:31:58.292Z,76840.92435870564,3632,true
33809,2023-03-08T21:24:55.226Z,56456.2287314679,5559,true
94207,2024-05-21T12:06:53.015Z,50080.96117508503,9813,true
73236,2024-12-22T04:55:13.469Z,59761.97251447474,7061,true
99551,2024-09-06T23:00:03.327Z,55955.80066209779,1140,true
50144,2024-04-20T01:40:48.785Z,51670.66808952796,2916,true
24744,2024-07-08T06:22:25.679Z,93825.40324070827,6489,true
95048,2024-08-12T23:41:34.561Z,50628.93789200393,7795,true
54851,2023-08-15T12:11:17.934Z,55496.6244880844,7719,true
49830,2023-09-17T03:44:51.511Z,97678.42714795974,7964,true
97746,2024-09-07T20:52:16.958Z,91839.52400138203,4647,true
15583,2024-06-15T16:50:05.185Z,57795.85519838896,6373,true
37421,2024-04-19T14:32:53.699Z,63812.14564416746,1665,true
25809,2024-08-09T00:03:44.044Z,98129.77653555747,3981,true
98453,2023-05-18T10:02:04.597Z,81269.11421713233,9129,true
99794,2024-06-30T20:48:59.772Z,62282.34920432007,3190,true
32524,2024-01-06T00:14:50.897Z,78928.79295135646,9228,true
88849,2024-03-27T05:37:42.463Z,88498.80889108236,6769,true
65932,2024-08-17T14:11:42.072Z,58978.40249957594,3460,true
32528,2023-12-04T04:29:46.553Z,59108.802407571326,9308,true
26846,2023-01-06T02:43:27.988Z,80983.27288604622,5620,true
75652,2024-10-04T15:27:27.801Z,99831.31104638061,8281,true
15175,2024-10-27T00:37:42.434Z,86435.05834273162,9311,true
60165,2024-06-26T07:04:03.046Z,84176.52498542264,3218,true
67415,2023-06-01T05:14:10.193Z,74271.79175340726,9358,true
26980,2024-08-29T01:12:52.616Z,51611.417807714235,9742,true
54267,2024-06-05T01:32:27.579Z,75680.18041163718,5360,true
82503,2023-05-05T17:32:18.848Z,50395.983170021806,8643,true
90530,2023-01-23T18:35:39.335Z,73535.83733919289,2844,true
95855,2023-05-28T06:06:52.982Z,89518.77683513626,4548,true
83724,2024-11-07T10:32:30.404Z,87440.74518425489,5547,true
29840,2024-05-04T02:01:16.160Z,88412.89986339459,2529,true
15607,2024-12-15T12:03:55.878Z,67731.0089942654,6748,true
46797,2024-08-02T08:25:24.869Z,65151.69404664296,8844,true
16346,2024-07-30T05:42:18.193Z,53434.776033770744,6549,true
18594,2023-03-10T11:26:15.381Z,67055.92389362636,7703,true
53481,2024-07-08T06:36:27.042Z,58483.57689639182,2114,true
74860,2024-12-03T05:28:52.277Z,63848.79672185705,9203,true
15505,2024-08-18T10:03:51.966Z,76271.76612689656,9600,true
83285,2023-07-19T18:34:37.799Z,86955.30847843022,8270,true
34231,2024-05-23T14:31:55.763Z,95403.18103212121,7680,true
50880,2024-05-19T01:43:24.988Z,94449.65062913182,4882,true
82967,2024-02-13T19:33:55.362Z,73715.3890825023,3275,true
43862,2024-11-14T01:59:49.518Z,71055.92742143062,6632,true
58916,2023-10-05T03:34:56.507Z,90634.88363806953,6613,true
24869,2023-06-22T04:56:25.580Z,53152.45452041375,7940,true
29299,2024-01-29T00:52:08.517Z,77209.43382109323,7123,true
59152,2024-08-31T14:39:17.171Z,98094.54374668706,7266,true
31668,2024-02-12T12:09:08.424Z,61546.60385954362,1545,true
88235,2023-12-09T09:18:03.052Z,51094.943603682455,1865,true
33879,2024-06-01T18:40:01.461Z,74412.09492559163,2061,true
90233,2023-08-19T06:01:11.438Z,56152.207648810574,8783,true
95741,2023-10-28T18:23:10.500Z,60216.09021233439,6935,true
46904,2023-05-02T07:32:59.013Z,94883.05791202185,1358,true
63929,2024-02-17T23:53:54.501Z,78397.74803965303,5202,true
44345,2024-10-19T11:11:50.852Z,98326.76792580611,5956,true
74783,2024-04-06T07:44:44.397Z,56486.09452383038,9320,true
54342,2023-05-18T00:20:18.457Z,61580.62713603046,6869,true
68154,2023-04-13T09:05:07.796Z,60522.30541675872,3912,true
